id,short_desc_processed,product,component,reporter,bug_status,resolution,priority,bug_severity,version,short_desc,opendate,dup_list,root_id,disc_id
1243,error org apache fop apps options java,Fop - No,general,marc.jenzer,CLOS,FIXE,P1,nor,all,Error in org\apache\fop\apps\Options.java,4/6/2001,,,
1244,request dispatcher forward include method,Tomcat 3,Servlet,navteniev,RESO,INVA,P1,maj,3.2.1,RequestDispatcher forward and include methods don't work,4/6/2001,,,
1245,post work apache conn,Tomcat 4,Connecto,fred,RESO,FIXE,P3,nor,4.0 B,post doesn't seem to work with the apache connector,4/6/2001,,,
1246,dom config ur accept log dtd,Log4j -,Configur,a.roth,RESO,WORK,P1,blo,unspe,DOMConfigurator is not accepting log4j.dtd,4/6/2001,,,
1247,use bean allow jsp page,Tomcat 3,Jasper,Jacob.Shukert,RESO,INVA,P3,nor,3.2.1,Each useBean ID only allowed once per JSP page?,4/6/2001,,,
1248,java task support jar option,Ant,Core tas,aspyker,RESO,FIXE,P1,enh,1.3,java task doesn't support the -jar option,4/6/2001,[1249],1248.0,1248.0
1249,java task support jar option,Ant,Core tas,aspyker,RESO,DUPL,P1,enh,1.3,java task doesn't support the -jar option,4/6/2001,,1248.0,1248.0
1250,append er skeleton fail,Log4j -,Appender,gennady_shapiro,CLOS,WONT,P5,nor,unspe,AppenderSkeleton fails,4/6/2001,,,
1252,standalone http server close socket instead,Tomcat 3,Unknown,jph,RESO,FIXE,P3,nor,3.2.1,"Standalone HTTP server closes socket instead of giving ""Bad Request"" response (400)",4/6/2001,,,
1253,frequent connection reset peer error,Tomcat 3,Connecto,pogo_tomcat,RESO,LATE,P1,nor,3.2.x,Frequent Connection reset by peer errors,4/6/2001,,,
1254,ejb jar fail ejb exit error,Ant,Optional,james,RESO,FIXE,P3,nor,1.3,EjbJar does not fail when ejbc exits with error,4/6/2001,,,
1256,append ers return null enumeration,Log4j -,Other,bregnvig,RESO,FIXE,P1,nor,1,The getAllAppenders returns a NullEnumeration instead of null,4/7/2001,,,
1257,build mod jk fail netbsd,Tomcat 3,Connecto,oasfour,RESO,INVA,P5,cri,3.2.1,Build of mod_jk fails with NetBSD-1.5,4/7/2001,,,
1261,problem render external graphic,Fop - No,images,sunil.gaba,CLOS,FIXE,P1,nor,all,problem with rendering of external-graphic in Fop-18,4/9/2001,,,
1263,meter alpha look ssl static provider,JMeter,Main,jan.kester,CLOS,FIXE,P3,maj,unspe,jmeter 1.6 alpha looks for SSL.StaticProvider in stead of SSLStaticProvider,4/9/2001,,,
1264,timer control match result,JMeter,Main,jan.kester,CLOS,FIXE,P1,cri,1.5,timers control doesnt match with results,4/9/2001,,,
1265,version wrong link user docs user ma,JMeter,Main,jan.kester,CLOS,FIXE,P5,min,unspe,version 1.6 wrong link in userdocs for user_manual/Running.html,4/9/2001,,,
1271,html select iterate option tag fail,Tomcat 3,Jasper,andy_brook,RESO,FIXE,P3,cri,3.2.x,html:select with an Iterated OPTION tag fails at >165 elements,4/9/2001,,,
1272,ssi functionality err msg work,Tomcat 4,Catalina,vanitha.venkatraman,RESO,FIXE,P1,cri,Night,SSI functionality for the errmsg does not work,4/9/2001,,,
1273,international character display correct,Tomcat 3,Unknown,bbs,RESO,INVA,P1,maj,Unkno,International characters not displaying correct,4/9/2001,,,
1274,java compilation bug,Batik -,GVT,rob,CLOS,FIXE,P1,nor,1.0 B,java compilation bugs,4/9/2001,,,
1276,jar file web lib add cl,Tomcat 3,Webapps,mark.russo,RESO,FIXE,P3,nor,3.2.1,jar files in WEB-INF/lib are not added to classpath,4/9/2001,,,
1277,apply fail input file,Ant,Core tas,cholmes,RESO,FIXE,P1,enh,1.3,Apply fails when there are no input files,4/9/2001,,,
1278,bad cookie cause user lock,Tomcat 3,Servlet,pogo_tomcat,RESO,FIXE,P3,nor,3.2.1,bad cookie causes user to be locked out,4/9/2001,,,
1280,jasper thread bug violate ser let spec,Tomcat 3,Jasper,pogo_tomcat,RESO,FIXE,P1,cri,3.2.x,Jasper thread bug violates Servlet spec,4/9/2001,,,
1281,tomcat ser let api build windows,Tomcat 3,Unknown,kare,RESO,FIXE,P1,nor,3.3.x,Tomcat & ServletAPI Cannot build on Windows,4/9/2001,,,
1282,directory listing problem,Tomcat 3,Encoding,kare,RESO,DUPL,P1,nor,3.3.x,Directory listing problem,4/9/2001,,875.0,875.0
1284,jar signer run memory,Ant,Optional,lec,RESO,FIXE,P3,maj,1.3,JarSigner runs out-of memory,4/10/2001,[26510],1284.0,1284.0
1290,org apache fop app command line option check,Fop - No,general,rkiss,CLOS,FIXE,P5,nor,0.17,org.apache.fop.apps.CommandLineOptions#checkSettings() (0.18.1-DEV) throws NullPointerException,4/10/2001,,,
1292,version meter thread call sampler,JMeter,Main,jan.kester,CLOS,FIXE,P1,cri,unspe,version 1.6 JMeterThread calls getSampler with entry == null,4/10/2001,,,
1294,tomcat unstable ho,Tomcat 3,Webapps,bourfran,RESO,INVA,P1,cri,3.2.1,Tomcat 3.2.1 seems to be unstable after few hours of no activities,4/10/2001,,,
1297,class cast exception testing database,JMeter,Main,fradelos,CLOS,FIXE,P1,nor,1.5,ClassCastException Testing Database in 1.6,4/10/2001,,,
1304,link tag java doc conditional,Ant,Core tas,boris,RESO,FIXE,P1,enh,1.4.1,Link tag for javadoc must be conditional,4/11/2001,,,
1305,xml entity manager support simple ent,Xerces-J,Core,pkuzel,VERI,FIXE,P1,maj,CVS E,XMLEntityManager does not support simple EntityResolvers,4/11/2001,,,
1307,wrong output location info class,Log4j -,Other,mathias.rupprecht,RESO,FIXE,P3,nor,1,Wrong Output of LocationInfo.getClassName() in VisualAge,4/11/2001,,,
1308,error table border width calculation,Fop - No,page-mas,mgaertner,CLOS,FIXE,P3,nor,all,error in TableBorder Width Calculation in 0.18.1,4/11/2001,,,
1309,request output directory jb jar task,Ant,Optional,wr0ngway,RESO,FIXE,P1,enh,1.3,Request for output to a directory in wejbjar task,4/11/2001,,,
1312,fo external graphic,Fop - No,images,sudeep_mulki,CLOS,INVA,P1,blo,all,fo:external-graphics using 0.17.0 as well as 0.18.1,4/11/2001,,,
1313,zip task ant,Ant,Core tas,andyc,RESO,FIXE,P1,nor,1.3,ZIP task in ant,4/11/2001,,,
1314,wording problem file set example,Ant,Document,Daniel.Barclay,RESO,FIXE,P1,nor,1.3,wording problem in FileSet example,4/11/2001,,,
1316,path info error page location set whe,Tomcat 3,Servlet,jcpage,RESO,LATE,P1,nor,3.2.1,pathinfo in error page location is not set when passing to error handler,4/11/2001,,,
1318,problem table column width,Fop - No,page-mas,patrick.schonckert,CLOS,FIXE,P3,nor,0.17,problems with tables (column width and when used in the xsl-after-region),4/12/2001,,,
1320,reload able feature work,Tomcat 3,Servlet,p.komanns,RESO,INVA,P1,blo,3.2 F,The 'reloadable' feature does not work,4/12/2001,,,
1325,ejb jar task fail directory path contain,Ant,Optional,SteMarie,RESO,FIXE,P1,nor,1.3,ejbjar task fails if directory path contains spaces,4/12/2001,,,
1326,ant find project help fail build,Ant,Other,Daniel.Barclay,RESO,WONT,P3,enh,1.3,"""ant -find -projecthelp"" fails, even in build file directory",4/12/2001,,,
1328,nest sd namespace fail,Xerces-J,Schema-S,kjensen,RESO,FIXE,P1,maj,1.3.1,"Nested <xsd:any namespace=""#any""> fails in 1.3.1 when the instance element is not in the same namespace as the parent element.",4/12/2001,,,
1331,incorrect page break table leave lar,Fop - No,pdf,mweiss,CLOS,FIXE,P3,cri,0.17,incorrect page breaks using tables leaving large amounts of white space,4/12/2001,,,
1332,output string properly escape,Fop - No,general,chris,CLOS,FIXE,P1,nor,all,MIF output strings not properly escaped,4/12/2001,,,
1333,run wlrm ic task cause ant exit,Ant,Other,mjamison,RESO,FIXE,P3,nor,1.5,Running the WLRmic task causes Ant to exit,4/13/2001,,,
1335,problem sample fop ser let,Fop - No,general,sam_sub_2000,CLOS,WORK,P1,nor,0.15,Problem with sample FOP servlet.,4/13/2001,,,
1339,string index bound exception simple,ORO,Main,ckasow,CLOS,FIXE,P1,nor,2.0.1,StringIndexOutOfBoundsException During Simple Perl5Util.split,4/13/2001,,,
1340,bug encode url anchor url,Tomcat 3,Encoding,mwollenhaupt,RESO,DUPL,P1,nor,3.2.1,Bug in encodeURL with anchor in URL,4/14/2001,,1182.0,1182.0
1341,chinese font view,Fop - No,pdf,javaye,CLOS,FIXE,P1,nor,all,the chinese font cannot view all,4/14/2001,,,
1342,context list jsp find org apache tomcat,Tomcat 3,Webapps,pbwest,RESO,INVA,P1,nor,3.3 M,contextList.jsp cannot find org/apache/tomcat/util/log/Logger,4/16/2001,,,
1343,source code error building mod jk,Tomcat 3,Unknown,samuel.eaves,RESO,FIXE,P1,cri,3.2.1,Source code error while building mod_jk,4/16/2001,"[354, 421]",1343.0,354.0
1344,val body include return ta,Tomcat 4,Jasper,prasad.subramanian,RESO,FIXE,P1,maj,4.0 B,EVAL_BODY_INCLUDE cannot be returned from a tag that implements BodyTag,4/16/2001,,,
1346,subst ue give strange result,ORO,Main,dshriver,CLOS,INVA,P1,nor,2.0.2,substitue gives strange result,4/16/2001,,,
1350,xsl processor exception throw multi thread,XalanJ1,Xalan,churesh,NEW,---,P1,cri,1.x,XSLProcessorException thrown in Multi-threaded environment,4/16/2001,,,
1353,jun report task fail transform result file,Ant,Optional,glennmaughan,RESO,FIXE,P1,nor,1.3,junitreport task fails to transform result files,4/17/2001,,,
1355,fail parse soap schema,Xerces-J,Other,i.gilchrist,RESO,WONT,P1,maj,1.3.1,Fails to parse SOAP schema,4/17/2001,,,
1357,mod jk load apache server,Tomcat 3,Unknown,sspeiche,RESO,INVA,P1,blo,3.2.1,mod_jk.so can load in my Apache 1.3.17 server - garbled,4/17/2001,,,
1358,jd bc realm work mysql driver,Tomcat 4,Catalina,jhut,RESO,FIXE,P1,nor,Night,JDBCRealm does not work with MySQL driver,4/17/2001,,,
1359,ser let working minute,Tomcat 3,Servlet,naomiu,RESO,INVA,P1,nor,3.1 F,the servlet does not working after few minutes,4/17/2001,,,
1362,class initial ation task java,Ant,Core tas,pedro_cristian,RESO,DUPL,P3,nor,1.3,class initialisation for task java is not well done,4/17/2001,,1613.0,1066.0
1363,gro ud color fo table cell fo table,Fop - No,pdf,george.farnbach,CLOS,FIXE,P1,nor,0.15,backgroud-color in fo:table-cell and fo:table-column produce no output,4/17/2001,,,
1365,jsp initial ation translate cl,Tomcat 4,Jasper,frederic.fanchamps,RESO,FIXE,P1,nor,4.0 B,JSP initialisation is translated with DCL in servlet : doesn't work (at least not always),4/18/2001,,,
1367,apache mod jk load,Tomcat 3,Unknown,jnagel,RESO,WONT,P3,maj,3.2.1,Apache 2.0.16: mod_jk.so can't be loaded,4/18/2001,,,
1369,ser let alias definition web xml,Tomcat 3,Webapps,gquach,RESO,INVA,P3,nor,3.2.1,Servlet Alias Definition in web.xml,4/18/2001,,,
1370,logger realm inside context ignore,Tomcat 4,Catalina,larry,RESO,FIXE,P1,maj,4.0 B,Logger and Realm inside Context ignored,4/18/2001,,,
1371,bad interaction ie raptor firewall,Tomcat 3,Unknown,adam,CLOS,LATE,P3,blo,3.2.1,bad interaction between ie 5.5 raptor firewall and tomcat,4/18/2001,[1449],1371.0,1371.0
1372,jsp include ignore multiple parameter,Tomcat 4,Jasper,larry,RESO,INVA,P1,nor,4.0 B,JSP Include ignoring multiple parameters,4/18/2001,,,
1374,abnormal execution consecutive session tr,Tomcat 4,Catalina,jian.cai,RESO,INVA,P1,nor,4.0 M,Abnormal execution of Consecutive session attribute events,4/18/2001,,,
1375,begin offset end offset throw null poi,ORO,Main,mikeo,CLOS,WORK,P3,nor,2.0.2,beginOffset and endOffset are throwing NullPointerExceptions,4/18/2001,,,
1380,think have conditional fail mo,Ant,Core tas,gholam,CLOS,REMI,P1,enh,1.3,I think that having conditional fails make  more robust build files.,4/18/2001,[1997],1380.0,1380.0
1383,compile japanese locale jp eu,Fop - No,general,westbay,CLOS,FIXE,P1,nor,0.17,Cannot compile on Japanese locale (ja_JP.EUC),4/18/2001,,,
1385,session generator special random device dev,Tomcat 3,Servlet,bojan,CLOS,REMI,P5,enh,3.3.x,SessionIdGenerator: special random device /dev/urandom,4/18/2001,,,
1386,broken link run test script,JMeter,Main,jlinwood,CLOS,FIXE,P1,nor,1.5,"Broken link to ""Running a test script""",4/19/2001,,,
1388,url writting session track apache,Tomcat 3,Connecto,tp,RESO,FIXE,P3,maj,3.3.x,URLRewritting and Session Tracking with Apache and Tomcat with mod_jk,4/19/2001,[1769],1388.0,1388.0
1389,build sh script dos format,Log4j -,Other,ma.darche,RESO,FIXE,P3,nor,unspe,build.sh script shouldn't be in DOS format,4/19/2001,,,
1390,error build xml property setter exception cl,Log4j -,Other,ma.darche,RESO,FIXE,P1,nor,unspe,"Error in build.xml, PropertySetterException.class not included in log4j-core.jar",4/19/2001,,,
1391,bug border style,Fop - No,page-mas,juergen-a.vogel,CLOS,WORK,P1,blo,0.17,Bug in border-top-style,4/19/2001,,,
1392,cude file custom tag body,Tomcat 3,Servlet,zavadsky,RESO,LATE,P3,maj,3.2.1,Can not inlcude files within custom tag body,4/19/2001,,,
1394,method perl util subst ue pb,ORO,Main,reboul,CLOS,FIXE,P1,nor,2.0.1,method Perl5Util.substitue : Pb with \u or \U s/// like expression,4/19/2001,,,
1398,start tomcat,Tomcat 3,Unknown,neilmarj,RESO,INVA,P1,nor,3.2.1,Cannot start Tomcat,4/19/2001,,,
1400,ssl server socket factory java support,Tomcat 4,Catalina,cman,RESO,WONT,P3,enh,Night,SSLServerSocketFactory.java does not support the same keystore semantics as keytool,4/19/2001,,,
1413,ant ship old version xp,Ant,Other,kbrown,RESO,FIXE,P1,nor,1.3,Ant ships with an old version of JAXP,4/19/2001,,,
1415,include directory directory scanner,Ant,Core,James_Guido,RESO,FIXE,P5,nor,1.2,getIncludeDirectories() in DirectoryScanner does not work the same as in version 1.1,4/19/2001,,,
1416,simple pool size use pool jsp factory,Tomcat 3,Jasper,katkere,RESO,FIXE,P3,enh,3.3.x,Make SimplePool size and usePool in JspFactoryImpl configurable,4/19/2001,,,
1417,java home setting start server,Tomcat 4,Catalina,arun.gupta,RESO,WORK,P3,nor,4.0 B,JAVA_HOME settings for starting the server,4/19/2001,,,
1418,tomcat logger thread shutdown,Tomcat 3,Servlet,katkere,CLOS,REMI,P3,nor,3.3.x,TomcatLogger thread is never shutdown,4/19/2001,,,
1424,error render svg file fop later,Fop - No,svg,mgaertner,CLOS,LATE,P3,nor,all,error rendering SVG file using FOP 18.1 and later,4/20/2001,[2891],1424.0,1424.0
1428,unusual exception,Tomcat 3,Servlet,sergio,RESO,INVA,P5,nor,3.2 F,Unusual Exception,4/20/2001,,,
1432,function fo table row,Fop - No,general,scott,CLOS,FIXE,P1,nor,0.17,keep-with-* not functioning for fo:table-row,4/20/2001,,,
1433,comment parse inside jsp include tag,Tomcat 3,Jasper,pedrum,RESO,LATE,P3,nor,3.1.1,Comments are parsed inside <jsp:include> tag.,4/20/2001,,,
1440,ant class loader incorrectly implement reso,Ant,Core,srohead,RESO,DUPL,P1,nor,1.3,AntClassLoader incorrectly implements getResource().,4/20/2001,,749.0,749.0
1442,jsp set property syntax error detect,Tomcat 4,Jasper,stephanie.bodoff,RESO,INVA,P1,nor,4.0 B,jsp:setProperty syntax error not detected,4/20/2001,,,
1445,xml parser bug comment tags,Ant,Core,greg.fenton,RESO,INVA,P1,nor,1.3,XML Parser bug for commented tags,4/20/2001,,,
1447,sql exec optional replace property,Ant,Core tas,davek,RESO,FIXE,P3,enh,1.3,SQLExec should optionaly replace properties in SQL,4/20/2001,,,
1449,page load complete,Tomcat 3,Unknown,rkreisel,RESO,DUPL,P3,maj,3.2.1,Page load never completes,4/21/2001,,1371.0,1371.0
1450,incorrect encode url session,Tomcat 4,Catalina,serg_main,RESO,FIXE,P3,enh,4.0.2,Incorrect encode URL with session ID,4/21/2001,,,
1451,property file invalid file,Ant,Core tas,ben_walding,RESO,FIXE,P5,min,1.3,"<property file=""invalidfile""> does not cause exception / error message",4/22/2001,,,
1452,tomcat correct work macro medi,Tomcat 4,Unknown,serg_main,RESO,INVA,P1,maj,4.0 B,"Tomcat4- b1,b3 not correct work with Macromedia Ultradev4 under WEBDAV",4/22/2001,,,
1453,jar file create jar task un,Ant,Core tas,JKeyser,RESO,INVA,P3,nor,1.3,"Jar files created with ""jar"" task cannot be unpacked with ""jar -xf"" command",4/22/2001,,,
1456,invalid cookie serve tomcat,Tomcat 3,Unknown,rmager,CLOS,REMI,P5,nor,3.3 M,invalid cookies are served from Tomcat,4/23/2001,,,
1457,execute query memory error,Tomcat 3,Webapps,teddy.wang,RESO,INVA,P1,cri,3.2.1,executeQuery cause memory error,4/23/2001,,,
1458,jsp forward include action,Tomcat 3,Webapps,McConchieD,RESO,WORK,P1,nor,3.2.1,JSP forward and include actions,4/23/2001,,,
1459,rolling file append er unlimited number,Log4j -,Appender,Alexander.Frink,RESO,LATE,P1,enh,1,RollingFileAppender: keep unlimited number of backup files,4/23/2001,,,
1460,error certain tag name,Tomcat 3,Jasper,steves,RESO,DUPL,P1,nor,Unkno,error with certain tag names,4/23/2001,,1657.0,1460.0
1463,include script program generate standard,Ant,Optional,richip,RESO,WONT,P1,enh,1.5,Include a script/program to generate standard Makefiles from build.xml,4/23/2001,,,
1464,java doc link offline attribute unclear spec,Ant,Document,Daniel.Barclay,RESO,FIXE,P1,nor,1.3,JavaDoc2 linkoffline attribute unclear on specifying URLs,4/23/2001,,,
1468,allocation jp connector port org pac,Tomcat 3,Connecto,iain.falconer,RESO,INVA,P1,nor,3.1 F,Allocation of Ajp12 connector Port in org.apache.tomcat.startup.Tomcat.java,4/23/2001,,,
1469,multiple host component error initial ising,Tomcat 4,Catalina,jharrop,RESO,FIXE,P1,nor,Night,Multiple Host Components - error initialising naming context,4/23/2001,,,
1470,output method html encode utf greek chara,XalanJ1,Xalan,dsouflis,NEW,---,P3,nor,1.x,output method=html encoding=utf-8: Greek characters xformed to HTML character entities,4/24/2001,,,
1474,fo external graphic render block level ob,Fop - No,images,dave.carlson,CLOS,FIXE,P1,maj,0.17,fo:external-graphic rendered as block level object,4/24/2001,,,
1475,unsatisfied link error invoke native method,Tomcat 3,Unknown,james_thomas,RESO,INVA,P3,maj,3.2.1,UnsatisfiedLinkError when invoking native method,4/24/2001,,,
1476,tag library problem,Tomcat 3,Jasper,jason.harris,RESO,INVA,P1,cri,3.2.1,taglibrary problem,4/24/2001,,,
1477,en add column value type parameter,Ant,Document,Daniel.Barclay,RESO,LATE,P3,enh,1.3,enh.: add column for value type in Parameter/attribute tables,4/24/2001,,,
1478,ejb wildcard resolution,Ant,Optional,mark.wittling,RESO,INVA,P1,maj,1.3,EJBC - Wildcard Resolution,4/24/2001,,,
1479,ant script cy gw support broken colon vs,Ant,Wrapper,Daniel.Barclay,RESO,FIXE,P1,nor,1.3,"""ant"" script CygWin support broken: colons vs. semicolons in paths",4/24/2001,,,
1480,bad environment kill ant,Ant,Core tas,neil+apache,RESO,INVA,P1,nor,1.3,Bad Environment kills ant,4/24/2001,,,
1482,ignore session id encode url,Tomcat 3,Servlet,maciejka,RESO,FIXE,P3,nor,3.2.x,Ignored session ids in  encoded URLs,4/24/2001,,,
1483,wrapper script option ant opt,Ant,Document,Daniel.Barclay,RESO,FIXE,P1,nor,1.3,"wrapper script options (e.g., ANT_OPTS) not documented",4/24/2001,,,
1484,request additional flexibility anton task,Ant,Core tas,ehandel,RESO,WORK,P1,enh,night,Request additional flexibility in AntOn task for Ant2,4/24/2001,,,
1491,work ibm sun,Log4j -,Other,heita,RESO,FIXE,P3,maj,1.1be,Doesn't work on IBM jre which doesn't have sun.misc.InvalidJarIndexException,4/24/2001,,,
1492,text layout svg crash,Batik -,SVG View,ajstarks,RESO,FIXE,P3,nor,1.0 B,textlayout.svg crash,4/24/2001,,,
1493,text bidi svg miss beta rc,Batik -,SVG View,ajstarks,RESO,FIXE,P3,nor,1.0 B,textBidi.svg missing in beta2 rc9,4/24/2001,,,
1494,hight traffic receive null pointer exception,Tomcat 3,Unknown,rmager,CLOS,LATE,P1,maj,3.3 M,after hight traffic receive NullPointerException,4/25/2001,,,
1495,invalid url ndi web lib ser let,Tomcat 4,Unknown,mayank.shah,RESO,FIXE,P1,blo,4.0 B,invalid url: jndi:/WEB-INF/lib/myservlet.....jar exception thrown when a particular method is invoked.,4/25/2001,,,
